"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
1994,"California","CA",6,93,71,"US House",34,"gen",FALSE,"","",TRUE,"total",27,117455,FALSE,20171005
1994,"California","CA",6,93,71,"US House",51,"gen",FALSE,"Bill Holmes","libertarian",FALSE,"total",6968,206988,FALSE,20171005
1978,"California","CA",6,93,71,"US House",16,"gen",FALSE,"Eric Seastrand","republican",FALSE,"total",65808,170358,FALSE,20171005
1996,"California","CA",6,93,71,"US House",24,"gen",FALSE,"Erich Miller","libertarian",FALSE,"total",5691,214848,FALSE,20171005
1994,"California","CA",6,93,71,"US House",1,"gen",FALSE,"Dan Hamburg","democrat",FALSE,"total",93717,200673,FALSE,20171005
1994,"California","CA",6,93,71,"US House",37,"gen",FALSE,"","",TRUE,"total",263,82931,FALSE,20171005
1988,"California","CA",6,93,71,"US House",7,"gen",FALSE,"George Miller","democrat",FALSE,"total",170006,248484,FALSE,20171005
2006,"California","CA",6,93,71,"US House",45,"gen",FALSE,"Mary Bono","republican",FALSE,"total",99638,164251,FALSE,20171005
1986,"California","CA",6,93,71,"US House",26,"gen",FALSE,"Robert M. Kerns","republican",FALSE,"total",52662,150753,FALSE,20171005
2014,"California","CA",6,93,71,"US House",46,"gen",FALSE,"Adam Nick","republican",FALSE,"total",33577,83315,FALSE,20171005
1992,"California","CA",6,93,71,"US House",33,"gen",FALSE,"Lucille Royabl-Allard","democrat",FALSE,"total",32010,50779,FALSE,20171005
2010,"California","CA",6,93,71,"US House",12,"gen",FALSE,"Joseph Michael Harding","",TRUE,"total",32,201162,FALSE,20171005
2008,"California","CA",6,93,71,"US House",29,"gen",FALSE,"Alan Pyeatt","libertarian",FALSE,"total",9219,212144,FALSE,20171005
2000,"California","CA",6,93,71,"US House",22,"gen",FALSE,"Joe Furcinite","libertarian",FALSE,"total",2060,255070,FALSE,20171005
1992,"California","CA",6,93,71,"US House",11,"gen",FALSE,"Christine Roberts","libertarian",FALSE,"total",13498,198490,FALSE,20171005
1992,"California","CA",6,93,71,"US House",39,"gen",FALSE,"Edward R. Royce","republican",FALSE,"total",122472,213684,FALSE,20171005
1984,"California","CA",6,93,71,"US House",10,"gen",FALSE,"Don Edwards","democrat",FALSE,"total",102469,164177,FALSE,20171005
2004,"California","CA",6,93,71,"US House",27,"gen",FALSE,"Robert M. Levy","republican",FALSE,"total",66946,201198,FALSE,20171005
2008,"California","CA",6,93,71,"US House",17,"gen",FALSE,"Sam Farr","democrat",FALSE,"total",168907,228626,FALSE,20171005
1986,"California","CA",6,93,71,"US House",8,"gen",FALSE,"Ronald V. Dellums","democrat",FALSE,"total",121790,202935,FALSE,20171005
2012,"California","CA",6,93,71,"US House",17,"gen",FALSE,"Evelyn Li","republican",FALSE,"total",57336,216728,FALSE,20171005
2012,"California","CA",6,93,71,"US House",50,"gen",FALSE,"David B. Secor","democrat",FALSE,"total",83455,258293,FALSE,20171005
1982,"California","CA",6,93,71,"US House",11,"gen",FALSE,"Nicholas W. Kudrovzeff","american independent",FALSE,"total",1250,192372,FALSE,20171005
2000,"California","CA",6,93,71,"US House",27,"gen",FALSE,"Adam B. Schiff","democrat",FALSE,"total",113708,215774,FALSE,20171005
1976,"California","CA",6,93,71,"US House",38,"gen",FALSE,"Jerry Patterson","democrat",FALSE,"total",103317,162409,FALSE,20171005
2002,"California","CA",6,93,71,"US House",43,"gen",FALSE,"Wendy C. Neighbor","republican",FALSE,"total",20821,68340,FALSE,20171005
1982,"California","CA",6,93,71,"US House",27,"gen",FALSE,"Mel Levine","democrat",FALSE,"total",108347,182217,FALSE,20171005
1978,"California","CA",6,93,71,"US House",19,"gen",FALSE,"Milton Shiro Takei","peace and freedom",FALSE,"total",6887,171751,FALSE,20171005
1980,"California","CA",6,93,71,"US House",20,"gen",FALSE,"Christopher R. Darwin","libertarian",FALSE,"total",10605,253303,FALSE,20171005
2010,"California","CA",6,93,71,"US House",22,"gen",FALSE,"John Uebersax","",TRUE,"total",2173,175663,FALSE,20171005
2014,"California","CA",6,93,71,"US House",13,"gen",FALSE,"Dakin Sundeen","republican",FALSE,"total",21940,190431,FALSE,20171005
2004,"California","CA",6,93,71,"US House",19,"gen",FALSE,"James Lex Bufford","democrat",FALSE,"total",64047,235264,FALSE,20171005
2004,"California","CA",6,93,71,"US House",50,"gen",FALSE,"Randy ""Duke"" Cunningham","republican",FALSE,"total",169025,289328,FALSE,20171005
1994,"California","CA",6,93,71,"US House",41,"gen",FALSE,"Ed Tessier","democrat",FALSE,"total",50043,132143,FALSE,20171005
2016,"California","CA",6,93,71,"US House",48,"gen",FALSE,"Dana Rohrabacher","republican",FALSE,"total",178701,306416,FALSE,20171005
2006,"California","CA",6,93,71,"US House",14,"gen",FALSE,"Carol Brouillet","green",FALSE,"total",4633,198575,FALSE,20171005
1992,"California","CA",6,93,71,"US House",45,"gen",FALSE,"Dana Rohrabacher","republican",FALSE,"total",123731,227016,FALSE,20171005
2006,"California","CA",6,93,71,"US House",34,"gen",FALSE,"Wayne Miller","republican",FALSE,"total",17359,74819,FALSE,20171005
1998,"California","CA",6,93,71,"US House",31,"gen",FALSE,"Krista Lieberg-Wong","green",FALSE,"total",4377,87360,FALSE,20171005
2000,"California","CA",6,93,71,"US House",47,"gen",FALSE,"Jane E. Adam","natural law",FALSE,"total",3769,276401,FALSE,20171005
1992,"California","CA",6,93,71,"US House",15,"gen",FALSE,"Robert Wick","republican",FALSE,"total",82875,265370,FALSE,20171005
1986,"California","CA",6,93,71,"US House",32,"gen",FALSE,"John S. Donohue","peace and freedom",FALSE,"total",2799,132541,FALSE,20171005
2010,"California","CA",6,93,71,"US House",24,"gen",FALSE,"Elton Gallegly","republican",FALSE,"total",144055,240334,FALSE,20171005
2008,"California","CA",6,93,71,"US House",6,"gen",FALSE,"Lynn C. Woolsey","democrat",FALSE,"total",229672,320362,FALSE,20171005
2016,"California","CA",6,93,71,"US House",41,"gen",FALSE,"Doug Shepherd","republican",FALSE,"total",69159,197323,FALSE,20171005
1976,"California","CA",6,93,71,"US House",30,"gen",FALSE,"Harry Couch","republican",FALSE,"total",28503,111270,FALSE,20171005
1992,"California","CA",6,93,71,"US House",34,"gen",FALSE,"J. ""Jay"" Hernandez","republican",FALSE,"total",50907,149718,FALSE,20171005
1996,"California","CA",6,93,71,"US House",29,"gen",FALSE,"Paul Stepanek","republican",FALSE,"total",52857,214817,FALSE,20171005
2002,"California","CA",6,93,71,"US House",16,"gen",FALSE,"Zoe Lofgren","democrat",FALSE,"total",72370,107986,FALSE,20171005
1988,"California","CA",6,93,71,"US House",23,"gen",FALSE,"Jim Salomon","republican",FALSE,"total",77184,232879,FALSE,20171005
1998,"California","CA",6,93,71,"US House",27,"gen",FALSE,"Bob New","libertarian",FALSE,"total",4489,159066,FALSE,20171005
1998,"California","CA",6,93,71,"US House",49,"gen",FALSE,"Julia F. Simon","natural law",FALSE,"total",2829,185519,FALSE,20171005
1986,"California","CA",6,93,71,"US House",16,"gen",FALSE,"Ron Wright","peace and freedom",FALSE,"total",2017,163498,FALSE,20171005
2006,"California","CA",6,93,71,"US House",31,"gen",FALSE,"Xavier Becerra","democrat",FALSE,"total",64952,64952,FALSE,20171005
2006,"California","CA",6,93,71,"US House",29,"gen",FALSE,"William M. Paparian","green",FALSE,"total",8197,143389,FALSE,20171005
1990,"California","CA",6,93,71,"US House",22,"gen",FALSE,"Carlos J. Moorhead","republican",FALSE,"total",108634,180929,FALSE,20171005
1994,"California","CA",6,93,71,"US House",51,"gen",FALSE,"Miriam E. Clark","peace and freedom",FALSE,"total",4099,206988,FALSE,20171005
1990,"California","CA",6,93,71,"US House",23,"gen",FALSE,"John Honigsfeld","peace and freedom",FALSE,"total",6834,167093,FALSE,20171005
2006,"California","CA",6,93,71,"US House",1,"gen",FALSE,"Mike Thompson","democrat",FALSE,"total",144409,218044,FALSE,20171005
2014,"California","CA",6,93,71,"US House",36,"gen",FALSE,"Raul Ruiz","democrat",FALSE,"total",72682,134139,FALSE,20171005
1982,"California","CA",6,93,71,"US House",36,"gen",FALSE,"John Paul Stark","republican",FALSE,"total",64361,140907,FALSE,20171005
1996,"California","CA",6,93,71,"US House",50,"gen",FALSE,"Earl M. Shepard","natural law",FALSE,"total",2138,118340,FALSE,20171005
2016,"California","CA",6,93,71,"US House",20,"gen",FALSE,"Jimmy Panetta","democrat",FALSE,"total",180980,255791,FALSE,20171005
1994,"California","CA",6,93,71,"US House",33,"gen",FALSE,"Kermit Booker","peace and freedom",FALSE,"total",7694,41508,FALSE,20171005
2016,"California","CA",6,93,71,"US House",7,"gen",FALSE,"Scott R. Jones","republican",FALSE,"total",145168,297301,FALSE,20171005
1994,"California","CA",6,93,71,"US House",2,"gen",FALSE,"Devvy Kidd","american independent",FALSE,"total",15619,214860,FALSE,20171005
2006,"California","CA",6,93,71,"US House",12,"gen",FALSE,"Tom Lantos","democrat",FALSE,"total",138650,182324,FALSE,20171005
1990,"California","CA",6,93,71,"US House",24,"gen",FALSE,"Henry A. Waxman","democrat",FALSE,"total",71562,103875,FALSE,20171005
1982,"California","CA",6,93,71,"US House",18,"gen",FALSE,"Marshall William Fritz","libertarian",FALSE,"total",3501,155927,FALSE,20171005
2000,"California","CA",6,93,71,"US House",48,"gen",FALSE,"Eddie Rose","reform",FALSE,"total",11240,261478,FALSE,20171005
1986,"California","CA",6,93,71,"US House",40,"gen",FALSE,"Steve Sears","peace and freedom",FALSE,"total",5025,200518,FALSE,20171005
2010,"California","CA",6,93,71,"US House",9,"gen",FALSE,"Gerald Hashimoto","republican",FALSE,"total",23054,214085,FALSE,20171005
1980,"California","CA",6,93,71,"US House",2,"gen",FALSE,"Norma K. Bork","democrat",FALSE,"total",109789,261674,FALSE,20171005
1992,"California","CA",6,93,71,"US House",52,"gen",FALSE,"Janet M. Gastil","democrat",FALSE,"total",88076,213784,FALSE,20171005
2010,"California","CA",6,93,71,"US House",18,"gen",FALSE,"Dennis A. Cardoza","democrat",FALSE,"total",72853,124569,FALSE,20171005
2010,"California","CA",6,93,71,"US House",36,"gen",FALSE,"Jane Harman","democrat",FALSE,"total",114489,192035,FALSE,20171005
2016,"California","CA",6,93,71,"US House",1,"gen",FALSE,"Doug LaMalfa","republican",FALSE,"total",185448,314036,FALSE,20171005
1998,"California","CA",6,93,71,"US House",10,"gen",FALSE,"John Place","reform",FALSE,"total",3435,237809,FALSE,20171005
1996,"California","CA",6,93,71,"US House",22,"gen",FALSE,"Walter H. Capps","democrat",FALSE,"total",118299,244186,FALSE,20171005
2010,"California","CA",6,93,71,"US House",3,"gen",FALSE,"Ami Bera","democrat",FALSE,"total",113128,261938,FALSE,20171005
2014,"California","CA",6,93,71,"US House",21,"gen",FALSE,"David G. Valadao","republican",FALSE,"total",45907,79377,FALSE,20171005
1998,"California","CA",6,93,71,"US House",44,"gen",FALSE,"Mary Bono","republican",FALSE,"total",97013,161528,FALSE,20171005
2010,"California","CA",6,93,71,"US House",31,"gen",FALSE,"Stephen C. Smith","republican",FALSE,"total",14740,91106,FALSE,20171005
1976,"California","CA",6,93,71,"US House",20,"gen",FALSE,"Patti Lear Corman","democrat",FALSE,"total",71193,217351,FALSE,20171005
1992,"California","CA",6,93,71,"US House",51,"gen",FALSE,"Miriam E. Clark","peace and freedom",FALSE,"total",10307,252995,FALSE,20171005
1978,"California","CA",6,93,71,"US House",7,"gen",FALSE,"George Miller","democrat",FALSE,"total",109676,172865,FALSE,20171005
1992,"California","CA",6,93,71,"US House",51,"gen",FALSE,"Bill Holmes","libertarian",FALSE,"total",10309,252995,FALSE,20171005
2000,"California","CA",6,93,71,"US House",50,"gen",FALSE,"David A. Willoughby","libertarian",FALSE,"total",3472,139472,FALSE,20171005
1988,"California","CA",6,93,71,"US House",38,"gen",FALSE,"Robert K. ""Bob"" Dornan","republican",FALSE,"total",87690,147369,FALSE,20171005
1986,"California","CA",6,93,71,"US House",10,"gen",FALSE,"Don Edwards","democrat",FALSE,"total",84240,119564,FALSE,20171005
2010,"California","CA",6,93,71,"US House",12,"gen",FALSE,"Jackie Speier","democrat",FALSE,"total",152044,201162,FALSE,20171005
2008,"California","CA",6,93,71,"US House",20,"gen",FALSE,"Jim Lopez","republican",FALSE,"total",32118,125141,FALSE,20171005
2008,"California","CA",6,93,71,"US House",11,"gen",FALSE,"David Christiansen","american independent",TRUE,"total",12,297616,FALSE,20171005
1994,"California","CA",6,93,71,"US House",34,"gen",FALSE,"Albert J. Nunez","republican",FALSE,"total",40068,117455,FALSE,20171005
1996,"California","CA",6,93,71,"US House",15,"gen",FALSE,"Bruce Currivan","natural law",FALSE,"total",3372,226868,FALSE,20171005
1994,"California","CA",6,93,71,"US House",10,"gen",FALSE,"Ellen Schwartz","democrat",FALSE,"total",90523,234241,FALSE,20171005
1976,"California","CA",6,93,71,"US House",33,"gen",FALSE,"Del Clawson","republican",FALSE,"total",95398,173205,FALSE,20171005
1976,"California","CA",6,93,71,"US House",26,"gen",FALSE,"Bruce Latta","democrat",FALSE,"total",59093,171712,FALSE,20171005
1990,"California","CA",6,93,71,"US House",35,"gen",FALSE,"Jerry Lewis","republican",FALSE,"total",121602,200722,FALSE,20171005
1976,"California","CA",6,93,71,"US House",16,"gen",FALSE,"Burt Talcott","republican",FALSE,"total",91160,195705,FALSE,20171005
2000,"California","CA",6,93,71,"US House",41,"gen",FALSE,"David F. Kramer","natural law",FALSE,"total",6560,177616,FALSE,20171005
2006,"California","CA",6,93,71,"US House",14,"gen",FALSE,"Anna G. Eshoo","democrat",FALSE,"total",141153,198575,FALSE,20171005
2012,"California","CA",6,93,71,"US House",22,"gen",FALSE,"Otto Lee","democrat",FALSE,"total",81555,213941,FALSE,20171005
1980,"California","CA",6,93,71,"US House",28,"gen",FALSE,"Ernst F. Ghermann","libertarian",FALSE,"total",5400,137304,FALSE,20171005
1990,"California","CA",6,93,71,"US House",5,"gen",FALSE,"Nancy Pelosi","democrat",FALSE,"total",120633,156304,FALSE,20171005
1994,"California","CA",6,93,71,"US House",17,"gen",FALSE,"E. Craig Coffin","green",FALSE,"total",5591,167193,FALSE,20171005
2006,"California","CA",6,93,71,"US House",5,"gen",FALSE,"Doris O. Matsui","democrat",FALSE,"total",105676,149266,FALSE,20171005
1998,"California","CA",6,93,71,"US House",36,"gen",FALSE,"Kerry Welsh","libertarian",FALSE,"total",3066,181706,FALSE,20171005
1994,"California","CA",6,93,71,"US House",7,"gen",FALSE,"Charles V. Hughes","republican",FALSE,"total",45698,166601,FALSE,20171005
1992,"California","CA",6,93,71,"US House",48,"gen",FALSE,"Ted Lowe","libertarian",FALSE,"total",8749,230495,FALSE,20171005
1984,"California","CA",6,93,71,"US House",6,"gen",FALSE,"Howard Creighton","libertarian",FALSE,"total",5574,239096,FALSE,20171005
1984,"California","CA",6,93,71,"US House",27,"gen",FALSE,"Robert B. Scribner","republican",FALSE,"total",88896,212781,FALSE,20171005
1992,"California","CA",6,93,71,"US House",46,"gen",FALSE,"Richard G. Newhouse","libertarian",FALSE,"total",9712,110806,FALSE,20171005
1998,"California","CA",6,93,71,"US House",17,"gen",FALSE,"Sam Farr","democrat",FALSE,"total",103719,160690,FALSE,20171005
1996,"California","CA",6,93,71,"US House",23,"gen",FALSE,"Elton Gallegly","republican",FALSE,"total",118880,199507,FALSE,20171005
1988,"California","CA",6,93,71,"US House",28,"gen",FALSE,"Julian C. Dixon","democrat",FALSE,"total",109801,144337,FALSE,20171005
2008,"California","CA",6,93,71,"US House",30,"gen",FALSE,"Henry A. Waxman","democrat",FALSE,"total",242792,242792,FALSE,20171005
2006,"California","CA",6,93,71,"US House",24,"gen",FALSE,"Elton Gallegly","republican",FALSE,"total",129812,209292,FALSE,20171005
1988,"California","CA",6,93,71,"US House",41,"gen",FALSE,"Dick Rider","libertarian",FALSE,"total",5336,285761,FALSE,20171005
1982,"California","CA",6,93,71,"US House",23,"gen",FALSE,"Anthony C. Beilenson","democrat",FALSE,"total",120788,202819,FALSE,20171005
2000,"California","CA",6,93,71,"US House",52,"gen",FALSE,"Robert A. Sherman","natural law",FALSE,"total",2117,202994,FALSE,20171005
1998,"California","CA",6,93,71,"US House",34,"gen",FALSE,"Ed Perez","republican",FALSE,"total",32321,113075,FALSE,20171005
1990,"California","CA",6,93,71,"US House",2,"gen",FALSE,"Ross Crain","libertarian",FALSE,"total",10753,209401,FALSE,20171005
2000,"California","CA",6,93,71,"US House",49,"gen",FALSE,"Susan A. Davis","democrat",FALSE,"total",113400,228489,FALSE,20171005
1980,"California","CA",6,93,71,"US House",1,"gen",FALSE,"Eugene A. Chappie","republican",FALSE,"total",145098,270199,FALSE,20171005
